event_id,event_name,event_url,status_code,start_date,segment,genre,subgenre,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lon,venue_upcoming_events,venue_market_name,promoter_name,artist_name,artist_num_links,artist_num_images,price_min,price_max,offers_exist,seatmap_exists
vvG1fZbcK0yJRG,Lady A: This Winter's Night Tour 2025,https://www.ticketmaster.com/lady-a-this-winters-night-tour-french-lick-indiana-12-19-2025/event/050062D4E4E66BCC,onsale,2025-12-19,Music,Country,Country,The Exhibition Hall at French Lick Resort,French Lick,IN,US,38.55210230,-86.61950960,3.0,Louisville and Lexington,,Lady A,9,11,,,0,1
Z7r9jZ1A7_ajI,Lady A,https://www.ticketmaster.com/event/Z7r9jZ1A7_ajI,onsale,2025-12-21,Music,Country,Country Folk,Ryman Auditorium,Nashville,TN,US,36.167198000,-86.783997000,30.0,,,Lady A,9,11,,,0,0
Z7r9jZ1A7_ajE,Lady A,https://www.ticketmaster.com/event/Z7r9jZ1A7_ajE,onsale,2025-12-22,Music,Country,Country Folk,Ryman Auditorium,Nashville,TN,US,36.167198000,-86.783997000,30.0,,,Lady A,9,11,,,0,0
Z7r9jZ1A7_ajt,Lady A,https://www.ticketmaster.com/event/Z7r9jZ1A7_ajt,onsale,2025-12-23,Music,Country,Country Folk,Ryman Auditorium,Nashville,TN,US,36.167198000,-86.783997000,30.0,,,Lady A,9,11,,,0,0
vvG1IZbUz-qOrV,Lady A,https://www.ticketmaster.com/lady-a-alpine-california-03-19-2026/event/0A00636E217607B4,onsale,2026-03-19,Music,Country,Country,Viejas Casino & Resort - Concerts in the Park,Alpine,CA,US,32.84133400,-116.70498290,1.0,San Diego,PROMOTED BY VENUE,Lady A,9,11,,,0,1
vv1AeZkuvGkdC-U_1,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-26-2025/event/02006341CE87664A,offsale,2025-11-26,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv1AeZkuvGkdCNk_9,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-27-2025/event/02006341CE8C6657,onsale,2025-11-27,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv1AeZkuvGkdCxU_3,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-27-2025/event/02006341CE8B6652,onsale,2025-11-27,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv1AeZkuvGkdCxp_u,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-26-2025/event/02006341CE89664D,onsale,2025-11-26,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv1AeZkuvGkdC0kQu,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-28-2025/event/02006341CE90668D,onsale,2025-11-28,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv1AeZkuvGkdCNJQ5,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-28-2025/event/02006341CE8E668B,onsale,2025-11-28,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv17jZbYGkRq4xWK,Wisconsin Chamber Orchestra: A Charlie Brown Christmas with Strings,https://www.ticketmaster.com/wisconsin-chamber-orchestra-a-charlie-brown-madison-wisconsin-11-29-2025/event/0700630BDD562F53,onsale,2025-11-29,Arts & Theatre,Music,Chamber Music,Orpheum Theater,Madison,WI,US,43.07523590,-89.38870800,23.0,Milwaukee and Wi,FRANK PRODUCTIONS,Wisconsin Chamber Orchestra,0,10,,,0,1
vv17jZbYGkUBn3Tb,Wisconsin Chamber Orchestra: A Charlie Brown Christmas with Strings,https://www.ticketmaster.com/wisconsin-chamber-orchestra-a-charlie-brown-madison-wisconsin-11-29-2025/event/0700630DBAA92FD8,onsale,2025-11-29,Arts & Theatre,Music,Chamber Music,Orpheum Theater,Madison,WI,US,43.07523590,-89.38870800,23.0,Milwaukee and Wi,FRANK PRODUCTIONS,Wisconsin Chamber Orchestra,0,10,,,0,1
vv1AeZkuvGkdC0JQf,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-29-2025/event/02006341CE926694,onsale,2025-11-29,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv1AeZkuvGkdCPkjE,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-29-2025/event/02006341CE946727,onsale,2025-11-29,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv1AeZkuvGkdCJkjW,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-30-2025/event/02006341CE98673D,onsale,2025-11-30,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv1AeZkuvGkdCPJjS,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-11-30-2025/event/02006341CE966733,onsale,2025-11-30,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv17FZbgGkRfHB_h,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-03-2025/event/0200635BD4F3A65B,onsale,2025-12-03,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv17FZbgGkRfHQ_9,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-03-2025/event/0200635BD4F1A657,onsale,2025-12-03,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
Z7r9jZ1A7pba7,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pba7,onsale,2025-12-04,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
vv17FZbgGkRfWB_0,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-04-2025/event/0200635BD4F7A664,onsale,2025-12-04,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv17FZbgGkRfWQ_q,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-04-2025/event/0200635BD4F5A65D,onsale,2025-12-04,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
Z7r9jZ1A7pbaA,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pbaA,onsale,2025-12-05,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
vv17FZbgGkRfXB_i,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-05-2025/event/0200635BD4FBA66C,onsale,2025-12-05,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv17FZbgGkRfXQ_J,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-05-2025/event/0200635BD4F9A666,onsale,2025-12-05,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
Z7r9jZ1A7pba6,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pba6,onsale,2025-12-06,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
Z7r9jZ1A7pbak,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pbak,onsale,2025-12-06,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
vv17FZbgGkRfTB_Y,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-06-2025/event/0200635BD4FFA670,onsale,2025-12-06,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv17FZbgGkRfTQ_m,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-06-2025/event/0200635BD4FDA66E,onsale,2025-12-06,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
Z7r9jZ1A7pbaF,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pbaF,onsale,2025-12-07,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
vv17FZbgGkR4ZB_V,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-07-2025/event/0200635BD503A674,onsale,2025-12-07,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv17FZbgGkR4ZQ_w,Wicked For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-07-2025/event/0200635BD501A672,onsale,2025-12-07,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
vv1AeZkubGkdV5yyO,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-10-2025/event/02006358F42F9E60,onsale,2025-12-10,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1AeZkubGkdVG_yx,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-10-2025/event/02006358F4319E62,onsale,2025-12-10,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1kFZbMfvG7RGxV,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-10-2025/event/0200637501BCC8B4,onsale,2025-12-10,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
Z7r9jZ1A7pbaa,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pbaa,onsale,2025-12-11,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
vv1AeZkubGkdVGyyP,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-11-2025/event/02006358F4339E65,onsale,2025-12-11,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1AeZkubGkdVu_yI,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-11-2025/event/02006358F4359E68,onsale,2025-12-11,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1kFZbMfvG7Rjxy,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-11-2025/event/0200637501BDC8B9,onsale,2025-12-11,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
Z7r9jZ1A7pba8,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pba8,onsale,2025-12-12,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
vv1AeZkubGkdVC_yR,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-12-2025/event/02006358F4399E6F,onsale,2025-12-12,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1AeZkubGkdVuyyc,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-12-2025/event/02006358F4379E6D,onsale,2025-12-12,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1kFZbMfvG7RHxX,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-12-2025/event/0200637501BFC8BE,onsale,2025-12-12,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
Z7r9jZ1A7pba3,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pba3,onsale,2025-12-13,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
Z7r9jZ1A7pbao,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pbao,onsale,2025-12-13,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
vv1AeZkubGkdV2_yS,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-13-2025/event/02006358F43D9E73,onsale,2025-12-13,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1AeZkubGkdVCyys,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-13-2025/event/02006358F43B9E71,onsale,2025-12-13,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1kFZbMfvG7YGNv,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-13-2025/event/0200637501C0C8C1,onsale,2025-12-13,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
G5vVZbVLwyeLW,85th Annual Winter Concert - QC Choral Society,https://www.ticketmaster.com/85th-annual-winter-concert-qc-choral-queens-new-york-12-14-2025/event/1D006347F2E427FD,onsale,2025-12-14,Arts & Theatre,Music,Chamber Music,Colden Auditorium at Kupferberg Center for the Arts,Queens,NY,US,40.73845600,-73.81634300,14.0,New York/Tri-State Area,PROMOTED BY VENUE,The Queens College Choral Society,0,11,,,0,1
Z7r9jZ1A7pbaK,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pbaK,onsale,2025-12-14,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
vv1AeZkubGkdV2yyg,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-14-2025/event/02006358F43F9E75,onsale,2025-12-14,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1AeZkubGkdV8_yM,Rolling Stones - At The Max - The IMAX Experience,https://www.ticketmaster.com/rolling-stones-at-the-max-the-atlantic-city-new-jersey-12-14-2025/event/02006358F4419E77,onsale,2025-12-14,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Rolling Stones - At the Max Documentary,1,10,,,0,1
vv1kFZbMfvG7YjNd,Wicked: For Good - The IMAX Experience,https://www.ticketmaster.com/wicked-for-good-the-imax-experience-atlantic-city-new-jersey-12-14-2025/event/0200637501C1C8C3,onsale,2025-12-14,Film,Music,Music,IMAX THEATRE at TROPICANA,Atlantic City,NJ,US,39.40614310,-74.44554510,95.0,Philadelphia,PROMOTED BY VENUE,Wicked For Good,0,10,,,0,1
Z7r9jZ1A7pbaf,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pbaf,onsale,2025-12-18,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
Z7r9jZ1A7pba4,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pba4,onsale,2025-12-19,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
Z7r9jZ1A7pba9,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pba9,onsale,2025-12-20,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
Z7r9jZ1A7pbap,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pbap,onsale,2025-12-20,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
Z7r9jZ1A7pbab,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7pbab,onsale,2025-12-21,Arts & Theatre,Theatre,Musical,The Firehouse Theatre,Farmers Branch,TX,US,32.926201000,-96.886803000,,,,Holiday Inn,0,10,,,0,0
G5vYZbRNfP7lU,STOP MAKING SENSE: A Film by Jonathan Demme and Talking Heads,https://www.ticketmaster.com/stop-making-sense-a-film-by-napa-california-01-10-2026/event/1C0062F8D4944AF6,onsale,2026-01-10,Film,Music,Music,Uptown Theatre Napa,Napa,CA,US,38.29634650,-122.28736980,40.0,N. California/N. Nevada,,Stop Making Sense,0,11,,,0,1
vvG1fZbcez4Vy-,Indpls Chamber Orchestra: Shore Of The Sea With Tim Fain,https://www.ticketmaster.com/indpls-chamber-orchestra-shore-of-the-indianapolis-indiana-01-31-2026/event/050062D0B8574E61,onsale,2026-01-31,Arts & Theatre,Music,Chamber Music,Howard L. Schrott Center for the Arts,Indianapolis,IN,US,39.83203125,-86.17658997,24.0,Indianapolis and More,PROMOTED BY VENUE,Indianapolis Chamber Orchestra,0,11,,,0,1
Z7r9jZ1A7QpAI,Imani Winds,https://www.ticketmaster.com/event/Z7r9jZ1A7QpAI,onsale,2026-02-03,Music,Other,Other,Ruby Diamond Auditorium,Tallahassee,FL,US,30.440701000,-84.291397000,,,,Imani Winds,0,10,,,0,0
Z7r9jZ1A7_EAK,Mendelssohn Violin Concert Presented by Reno Philharmonic Orchestra,https://www.ticketmaster.com/event/Z7r9jZ1A7_EAK,onsale,2026-03-21,Music,Other,Other,Pioneer Center for the Performing Arts,Reno,NV,US,39.526299000,-119.812401000,,,,Reno Philharmonic Orchestra,0,10,,,0,0
Z7r9jZ1A7_EAf,Mendelssohn Violin Concert Presented by Reno Philharmonic Orchestra,https://www.ticketmaster.com/event/Z7r9jZ1A7_EAf,onsale,2026-03-22,Music,Other,Other,Pioneer Center for the Performing Arts,Reno,NV,US,39.526299000,-119.812401000,,,,Reno Philharmonic Orchestra,0,10,,,0,0
G5vVZbRhEiSh7,SO PERCUSSION UNPLUGGED,https://www.ticketmaster.com/so-percussion-unplugged-flushing-new-york-04-17-2026/event/1D0062F6E7B336C4,onsale,2026-04-17,Arts & Theatre,Music,Chamber Music,LeFrak Concert Hall at Kupferberg Center for the Arts,Flushing,NY,US,40.73847000,-73.81633000,3.0,New York/Tri-State Area,PROMOTED BY VENUE,Sō Percussion,0,11,,,0,1
Z7r9jZ1A7qvrb,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrb,offsale,2026-11-20,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvr7,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvr7,offsale,2026-11-21,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvrf,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrf,offsale,2026-11-23,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvqU,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvqU,offsale,2026-11-24,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvqM,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvqM,offsale,2026-11-25,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvro,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvro,offsale,2026-11-27,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvrK,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrK,offsale,2026-11-28,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvra,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvra,offsale,2026-11-30,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvrZ,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrZ,offsale,2026-12-01,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvr9,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvr9,offsale,2026-12-02,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvre,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvre,offsale,2026-12-03,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvqS,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvqS,offsale,2026-12-04,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvrA,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrA,offsale,2026-12-05,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvrp,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrp,offsale,2026-12-07,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
